respondent_id,collector_id,start_date,end_date,informed_consent,experimental_situation,assess_blame,assess_fine,assess_active_role,age,gender
13056539836,410105655,2021-10-19T19:42:19Z,2021-10-19T19:46:02Z,TRUE,agentive,5,1700,4,21,man
13056485078,410105655,2021-10-19T19:25:04Z,2021-10-19T19:26:37Z,TRUE,nonagentive,3,2000,7,19,woman
13056462705,410105655,2021-10-19T19:16:36Z,2021-10-19T19:20:09Z,TRUE,agentive,3,3400,4,18,woman
13056424080,410105655,2021-10-19T19:03:44Z,2021-10-19T19:06:03Z,TRUE,agentive,3,1000,2,19,man
13056406889,410105655,2021-10-19T18:58:41Z,2021-10-19T18:58:52Z,TRUE,NA,NA,NA,NA,NA,NA
13056343645,410105655,2021-10-19T18:37:35Z,2021-10-19T18:39:23Z,TRUE,nonagentive,4,1700,4,19,woman
13055206100,410105655,2021-10-19T12:14:47Z,2021-10-19T17:56:09Z,TRUE,nonagentive,5,2000,3,18,woman
13056176885,410105655,2021-10-19T17:47:13Z,2021-10-19T17:50:00Z,TRUE,nonagentive,3,1700,5,18,woman
13056113317,410105655,2021-10-19T17:26:08Z,2021-10-19T17:29:09Z,TRUE,agentive,6,3400,5,24,woman
13056106302,410105655,2021-10-19T17:25:08Z,2021-10-19T17:27:13Z,TRUE,nonagentive,4,2000,3,19,woman
13056078620,410105655,2021-10-19T17:16:51Z,2021-10-19T17:20:50Z,TRUE,agentive,4,1500,5,19,woman
13055975328,410105655,2021-10-19T15:33:06Z,2021-10-19T16:47:28Z,TRUE,nonagentive,3,1700,3,21,woman
13055861964,410105655,2021-10-19T16:11:33Z,2021-10-19T16:11:41Z,TRUE,NA,NA,NA,NA,NA,NA
13055844090,410105655,2021-10-19T16:05:49Z,2021-10-19T16:06:11Z,TRUE,NA,NA,NA,NA,NA,NA
13055748486,410105655,2021-10-19T15:35:35Z,2021-10-19T15:38:18Z,TRUE,nonagentive,3,1200,6,19,woman
13055732895,410105655,2021-10-19T15:31:02Z,2021-10-19T15:31:15Z,TRUE,NA,NA,NA,NA,NA,NA
13055697871,410105655,2021-10-19T15:20:16Z,2021-10-19T15:21:29Z,TRUE,nonagentive,3,0,5,19,woman
13055674625,410105655,2021-10-19T15:12:25Z,2021-10-19T15:19:00Z,TRUE,agentive,3,1300,6,19,man
13055363400,410105655,2021-10-19T13:24:43Z,2021-10-19T13:24:50Z,TRUE,NA,NA,NA,NA,NA,NA
13055351230,410105655,2021-10-19T13:17:44Z,2021-10-19T13:23:51Z,TRUE,nonagentive,3,3400,4,19,woman
13055164694,410105655,2021-10-19T11:54:10Z,2021-10-19T13:15:01Z,TRUE,agentive,5,1000,5,19,woman
13055320542,410105655,2021-10-19T13:08:53Z,2021-10-19T13:11:21Z,TRUE,nonagentive,7,3400,5,18,man
13055309628,410105655,2021-10-19T13:05:05Z,2021-10-19T13:08:09Z,TRUE,nonagentive,3,2000,3,18,woman
13055273901,410105655,2021-10-19T12:48:23Z,2021-10-19T12:50:37Z,TRUE,nonagentive,5,2700,5,19,woman
13055219306,410105655,2021-10-19T12:21:08Z,2021-10-19T12:40:25Z,TRUE,nonagentive,2,3400,3,18,woman
13055239375,410105655,2021-10-19T12:30:56Z,2021-10-19T12:34:17Z,TRUE,agentive,4,2100,5,19,woman
13055231850,410105655,2021-10-19T12:27:19Z,2021-10-19T12:29:56Z,TRUE,nonagentive,6,3400,6,19,woman
13055230708,410105655,2021-10-19T12:27:17Z,2021-10-19T12:27:28Z,TRUE,NA,NA,NA,NA,NA,NA
13055227305,410105655,2021-10-19T12:24:36Z,2021-10-19T12:26:50Z,TRUE,agentive,3,1000,5,19,woman
13055209451,410105655,2021-10-19T12:16:13Z,2021-10-19T12:19:55Z,TRUE,nonagentive,4,1700,2,18,woman
13055201669,410105655,2021-10-19T12:12:34Z,2021-10-19T12:12:48Z,TRUE,NA,NA,NA,NA,NA,NA
13055190656,410105655,2021-10-19T12:07:14Z,2021-10-19T12:07:22Z,TRUE,NA,NA,NA,NA,NA,NA
13055168501,410105655,2021-10-19T11:56:08Z,2021-10-19T11:59:08Z,TRUE,nonagentive,4,1700,5,18,woman
13055162330,410105655,2021-10-19T11:52:18Z,2021-10-19T11:55:06Z,TRUE,nonagentive,4,2700,5,20,man
13055156203,410105655,2021-10-19T11:49:48Z,2021-10-19T11:51:22Z,TRUE,agentive,2,1000,4,19,woman
13055157406,410105655,2021-10-19T11:50:00Z,2021-10-19T11:51:17Z,TRUE,agentive,4,1000,NA,NA,NA
13055139725,410105655,2021-10-19T11:40:57Z,2021-10-19T11:45:28Z,TRUE,nonagentive,4,3400,3,19,woman
13055143903,410105655,2021-10-19T11:43:29Z,2021-10-19T11:44:39Z,TRUE,agentive,7,3400,7,18,woman
13055141467,410105655,2021-10-19T11:42:15Z,2021-10-19T11:42:48Z,TRUE,nonagentive,2,1700,2,18,woman
13055137461,410105655,2021-10-19T11:40:00Z,2021-10-19T11:40:16Z,TRUE,NA,NA,NA,NA,NA,NA
13055132536,410105655,2021-10-19T11:37:13Z,2021-10-19T11:39:20Z,TRUE,agentive,4,1700,4,NA,woman
13055131572,410105655,2021-10-19T11:37:01Z,2021-10-19T11:37:19Z,TRUE,NA,NA,NA,NA,NA,NA
13055128278,410105655,2021-10-19T11:35:20Z,2021-10-19T11:37:10Z,TRUE,nonagentive,3,1700,7,19,man
13055128795,410105655,2021-10-19T11:35:22Z,2021-10-19T11:37:07Z,TRUE,nonagentive,5,1700,7,19,woman
13049824371,410105655,2021-10-16T22:56:39Z,2021-10-19T11:36:49Z,TRUE,nonagentive,5,3000,6,19,woman
13055129365,410105655,2021-10-19T11:35:58Z,2021-10-19T11:36:05Z,TRUE,NA,NA,NA,NA,NA,NA
13055123716,410105655,2021-10-19T11:32:35Z,2021-10-19T11:35:01Z,TRUE,agentive,2,1000,5,18,woman
13055126292,410105655,2021-10-19T11:34:04Z,2021-10-19T11:34:26Z,TRUE,NA,NA,NA,NA,NA,NA
13055121445,410105655,2021-10-19T11:31:16Z,2021-10-19T11:33:32Z,TRUE,agentive,4,NA,5,19,other
13055116993,410105655,2021-10-19T11:29:05Z,2021-10-19T11:29:14Z,TRUE,NA,NA,NA,NA,NA,NA
13053819704,410105655,2021-10-18T23:07:42Z,2021-10-18T23:09:24Z,TRUE,agentive,7,0,7,25,woman
13053591556,410105655,2021-10-18T21:36:54Z,2021-10-18T21:37:30Z,TRUE,NA,NA,NA,NA,NA,NA
13053509385,410105655,2021-10-18T21:05:06Z,2021-10-18T21:05:54Z,TRUE,NA,NA,NA,NA,NA,NA
13053459380,410105655,2021-10-18T20:46:24Z,2021-10-18T20:48:41Z,TRUE,agentive,7,3400,4,18,woman
13053412383,410105655,2021-10-18T20:27:02Z,2021-10-18T20:30:34Z,TRUE,agentive,3,3400,2,23,man
13053305460,410105655,2021-10-18T19:50:03Z,2021-10-18T19:52:01Z,TRUE,nonagentive,4,1000,2,20,woman
13053272140,410105655,2021-10-18T19:37:32Z,2021-10-18T19:40:35Z,TRUE,agentive,5,0,7,18,woman
13053232211,410105655,2021-10-17T21:36:15Z,2021-10-18T19:25:25Z,TRUE,nonagentive,2,0,2,22,woman
13053190522,410105655,2021-10-18T19:08:22Z,2021-10-18T19:10:46Z,TRUE,agentive,7,2550,4,20,man
13052987834,410105655,2021-10-18T17:59:22Z,2021-10-18T18:00:42Z,TRUE,nonagentive,1,0,2,32,woman
13052913843,410105655,2021-10-18T17:35:34Z,2021-10-18T17:35:42Z,TRUE,NA,NA,NA,NA,NA,NA
13052341128,410105655,2021-10-18T14:26:55Z,2021-10-18T14:30:48Z,TRUE,nonagentive,5,3400,5,18,woman
13052023960,410105655,2021-10-18T11:46:46Z,2021-10-18T11:48:55Z,TRUE,nonagentive,2,0,6,21,woman
13051993259,410105655,2021-10-18T11:29:41Z,2021-10-18T11:31:09Z,TRUE,nonagentive,4,1500,2,24,woman
13051942735,410105655,2021-10-18T11:02:12Z,2021-10-18T11:02:21Z,TRUE,NA,NA,NA,NA,NA,NA
13051913074,410105655,2021-10-18T10:44:39Z,2021-10-18T10:44:43Z,TRUE,NA,NA,NA,NA,NA,NA
13051871781,410105655,2021-10-18T10:19:33Z,2021-10-18T10:21:22Z,TRUE,agentive,2,500,6,25,man
13051860623,410105655,2021-10-18T10:13:09Z,2021-10-18T10:15:18Z,TRUE,nonagentive,6,2000,6,27,man
13051851311,410105655,2021-10-18T10:07:59Z,2021-10-18T10:09:16Z,TRUE,agentive,6,3400,2,26,woman
13051835227,410105655,2021-10-18T09:58:28Z,2021-10-18T10:01:02Z,TRUE,nonagentive,2,2000,5,18,woman
13051795069,410105655,2021-10-18T09:33:17Z,2021-10-18T09:36:39Z,TRUE,nonagentive,1,0,3,31,woman
13051637362,410105655,2021-10-18T07:33:41Z,2021-10-18T07:35:29Z,TRUE,agentive,3,500,4,24,woman
13051536052,410105655,2021-10-18T05:51:15Z,2021-10-18T05:53:55Z,TRUE,nonagentive,3,1360,3,19,woman
13051245090,410105655,2021-10-18T01:49:06Z,2021-10-18T01:52:56Z,TRUE,nonagentive,5,1700,5,19,woman
13051122288,410105655,2021-10-18T00:34:20Z,2021-10-18T00:37:00Z,TRUE,agentive,4,1700,4,30,woman
13051056432,410105655,2021-10-17T23:45:10Z,2021-10-17T23:46:21Z,TRUE,nonagentive,4,2000,NA,NA,NA
13051022283,410105655,2021-10-17T23:09:42Z,2021-10-17T23:13:36Z,TRUE,nonagentive,1,0,1,22,woman
13050948465,410105655,2021-10-17T21:46:58Z,2021-10-17T21:49:39Z,TRUE,NA,NA,NA,NA,NA,NA
13050912705,410105655,2021-10-17T21:11:28Z,2021-10-17T21:12:41Z,TRUE,nonagentive,6,3000,6,23,woman
13050899310,410105655,2021-10-17T20:58:16Z,2021-10-17T20:59:50Z,TRUE,nonagentive,7,3000,6,23,man
13050893984,410105655,2021-10-17T20:52:22Z,2021-10-17T20:54:29Z,TRUE,nonagentive,3,1700,3,20,woman
13050891790,410105655,2021-10-17T20:49:49Z,2021-10-17T20:51:45Z,TRUE,nonagentive,5,1700,5,29,woman
13050880507,410105655,2021-10-17T20:37:49Z,2021-10-17T20:39:42Z,TRUE,agentive,7,3400,7,18,woman
13050828256,410105655,2021-10-17T19:45:15Z,2021-10-17T19:46:53Z,TRUE,nonagentive,3,0,4,20,woman
13050808866,410105655,2021-10-17T19:26:26Z,2021-10-17T19:27:42Z,TRUE,agentive,4,1700,7,24,woman
13050794625,410105655,2021-10-17T19:11:41Z,2021-10-17T19:14:10Z,TRUE,agentive,2,1000,5,18,woman
13050783614,410105655,2021-10-17T19:02:06Z,2021-10-17T19:04:03Z,TRUE,agentive,7,3400,7,22,woman
13050638959,410105655,2021-10-17T16:50:57Z,2021-10-17T16:51:09Z,TRUE,NA,NA,NA,NA,NA,NA
13050621776,410105655,2021-10-17T16:33:04Z,2021-10-17T16:36:51Z,TRUE,nonagentive,4,0,5,21,woman
13050618178,410105655,2021-10-17T16:29:18Z,2021-10-17T16:31:19Z,TRUE,nonagentive,4,3200,5,23,woman
13050608911,410105655,2021-10-17T16:20:34Z,2021-10-17T16:22:22Z,TRUE,nonagentive,7,3400,3,24,man
13050608132,410105655,2021-10-17T16:19:40Z,2021-10-17T16:19:54Z,TRUE,NA,NA,NA,NA,NA,NA
13050599442,410105655,2021-10-17T16:06:11Z,2021-10-17T16:13:42Z,TRUE,nonagentive,2,0,2,20,woman
13050598087,410105655,2021-10-17T16:09:14Z,2021-10-17T16:12:28Z,TRUE,agentive,5,1700,4,22,man
13050562617,410105655,2021-10-17T15:33:05Z,2021-10-17T15:34:39Z,TRUE,agentive,2,400,5,22,woman
13050506331,410105655,2021-10-17T14:23:38Z,2021-10-17T14:36:25Z,TRUE,nonagentive,1,0,1,NA,NA
13050498489,410105655,2021-10-17T14:20:53Z,2021-10-17T14:32:16Z,TRUE,nonagentive,3,4000,5,22,woman
13050491162,410105655,2021-10-17T14:16:10Z,2021-10-17T14:20:09Z,TRUE,nonagentive,3,1700,5,18,man
13050446625,410105655,2021-10-17T13:24:59Z,2021-10-17T13:27:48Z,TRUE,nonagentive,5,3000,3,23,man
13050437432,410105655,2021-10-17T13:14:37Z,2021-10-17T13:23:50Z,TRUE,nonagentive,2,1500,2,19,other
13050437962,410105655,2021-10-17T13:15:30Z,2021-10-17T13:16:40Z,TRUE,agentive,2,0,3,21,woman
13050433209,410105655,2021-10-17T13:09:41Z,2021-10-17T13:11:05Z,TRUE,nonagentive,1,0,6,23,woman
13050414536,410105655,2021-10-17T12:46:37Z,2021-10-17T12:48:12Z,TRUE,nonagentive,1,3400,7,23,woman
13050413747,410105655,2021-10-17T12:45:38Z,2021-10-17T12:47:04Z,TRUE,nonagentive,5,2000,7,25,woman
13050391103,410105655,2021-10-17T12:18:31Z,2021-10-17T12:18:49Z,TRUE,NA,NA,NA,NA,NA,NA
13050357569,410105655,2021-10-17T11:38:46Z,2021-10-17T11:41:27Z,TRUE,agentive,4,2200,4,18,man
13050320198,410105655,2021-10-17T10:51:27Z,2021-10-17T10:52:50Z,TRUE,nonagentive,3,1700,3,NA,woman
13050310695,410105655,2021-10-17T10:38:59Z,2021-10-17T10:40:30Z,TRUE,agentive,7,1700,5,19,woman
13050306242,410105655,2021-10-17T10:32:57Z,2021-10-17T10:34:54Z,TRUE,nonagentive,2,400,2,24,woman
13050291218,410105655,2021-10-17T10:15:14Z,2021-10-17T10:17:50Z,TRUE,nonagentive,5,2400,5,19,woman
13050287081,410105655,2021-10-17T10:10:16Z,2021-10-17T10:12:22Z,TRUE,nonagentive,1,0,2,31,woman
13050279949,410105655,2021-10-17T10:01:58Z,2021-10-17T10:03:14Z,TRUE,agentive,1,0,3,18,woman
13050278617,410105655,2021-10-17T09:59:54Z,2021-10-17T10:01:55Z,TRUE,nonagentive,7,3400,7,23,man
13050257870,410105655,2021-10-17T09:30:55Z,2021-10-17T09:32:20Z,TRUE,agentive,7,3400,5,20,woman
13050246357,410105655,2021-10-17T09:14:05Z,2021-10-17T09:18:26Z,TRUE,agentive,4,1200,5,18,woman
13050232073,410105655,2021-10-17T08:53:15Z,2021-10-17T08:53:58Z,TRUE,NA,NA,NA,NA,NA,NA
13050223153,410105655,2021-10-17T08:39:30Z,2021-10-17T08:40:54Z,TRUE,nonagentive,5,3400,2,22,woman
13050207860,410105655,2021-10-17T08:14:50Z,2021-10-17T08:16:57Z,TRUE,nonagentive,2,NA,2,19,do not want to disclose
13050197195,410105655,2021-10-17T07:56:47Z,2021-10-17T08:02:10Z,TRUE,agentive,1,0,7,23,woman
13050197614,410105655,2021-10-17T07:57:02Z,2021-10-17T08:00:10Z,TRUE,nonagentive,4,1700,5,19,woman
13050192239,410105655,2021-10-17T07:47:55Z,2021-10-17T07:50:13Z,TRUE,nonagentive,1,0,7,18,woman
13050189832,410105655,2021-10-17T07:43:32Z,2021-10-17T07:43:42Z,TRUE,NA,NA,NA,NA,NA,NA
13050171596,410105655,2021-10-17T07:10:45Z,2021-10-17T07:12:48Z,TRUE,nonagentive,1,200,3,18,woman
13050165672,410105655,2021-10-17T07:00:13Z,2021-10-17T07:06:44Z,TRUE,agentive,5,1700,5,20,man
13049870269,410105655,2021-10-16T23:52:10Z,2021-10-17T02:49:36Z,TRUE,agentive,3,1500,3,21,woman
13049984588,410105655,2021-10-17T02:18:34Z,2021-10-17T02:18:44Z,TRUE,NA,NA,NA,NA,NA,NA
13049946828,410105655,2021-10-17T01:26:41Z,2021-10-17T01:27:44Z,TRUE,agentive,1,0,1,24,man
13049944740,410105655,2021-10-17T01:23:37Z,2021-10-17T01:25:17Z,TRUE,agentive,1,3400,4,21,woman
13049935531,410105655,2021-10-17T01:11:11Z,2021-10-17T01:11:40Z,TRUE,NA,NA,NA,NA,NA,NA
13049923453,410105655,2021-10-17T00:55:03Z,2021-10-17T00:56:35Z,TRUE,nonagentive,5,1700,6,22,woman
13049919837,410105655,2021-10-17T00:50:31Z,2021-10-17T00:52:21Z,TRUE,nonagentive,6,3400,4,19,woman
13049915124,410105655,2021-10-17T00:44:07Z,2021-10-17T00:47:17Z,TRUE,agentive,1,3400,4,19,man
13049909990,410105655,2021-10-17T00:37:04Z,2021-10-17T00:40:32Z,TRUE,nonagentive,2,NA,2,21,woman
13049897356,410105655,2021-10-17T00:23:18Z,2021-10-17T00:25:13Z,TRUE,nonagentive,4,1500,4,19,woman
13049886428,410105655,2021-10-17T00:10:56Z,2021-10-17T00:12:42Z,TRUE,nonagentive,3,1700,5,19,woman
13049877165,410105655,2021-10-17T00:00:36Z,2021-10-17T00:03:16Z,TRUE,agentive,4,1700,7,20,woman
13049871393,410105655,2021-10-16T23:53:26Z,2021-10-16T23:54:54Z,TRUE,agentive,6,2500,7,NA,woman
13049869542,410105655,2021-10-16T23:51:26Z,2021-10-16T23:53:00Z,TRUE,agentive,5,NA,6,18,woman
13049867088,410105655,2021-10-16T23:48:04Z,2021-10-16T23:50:40Z,TRUE,nonagentive,4,1700,6,18,woman
13049866370,410105655,2021-10-16T23:47:22Z,2021-10-16T23:49:43Z,TRUE,nonagentive,2,400,2,21,woman
13049856758,410105655,2021-10-16T23:35:55Z,2021-10-16T23:37:58Z,TRUE,nonagentive,5,2000,4,20,man
13049855973,410105655,2021-10-16T23:34:54Z,2021-10-16T23:37:20Z,TRUE,agentive,4,1700,2,22,man
13049853219,410105655,2021-10-16T23:31:28Z,2021-10-16T23:34:09Z,TRUE,nonagentive,5,2400,7,21,woman
13049850419,410105655,2021-10-16T23:27:58Z,2021-10-16T23:32:39Z,TRUE,nonagentive,4,1700,6,19,man
13049851193,410105655,2021-10-16T23:29:20Z,2021-10-16T23:29:29Z,TRUE,NA,NA,NA,NA,NA,NA
13049846853,410105655,2021-10-16T23:23:11Z,2021-10-16T23:27:20Z,TRUE,agentive,4,1700,5,21,man
13049847768,410105655,2021-10-16T22:50:21Z,2021-10-16T23:26:50Z,TRUE,nonagentive,3,0,4,18,woman
13049844514,410105655,2021-10-16T23:21:10Z,2021-10-16T23:22:40Z,TRUE,agentive,4,3400,7,19,woman
13049841784,410105655,2021-10-16T23:17:44Z,2021-10-16T23:19:52Z,TRUE,nonagentive,5,2000,6,19,woman
13049840436,410105655,2021-10-16T23:15:01Z,2021-10-16T23:18:52Z,TRUE,nonagentive,4,1700,7,19,woman
13049836732,410105655,2021-10-16T23:11:38Z,2021-10-16T23:15:40Z,TRUE,nonagentive,4,NA,3,NA,man
13049831467,410105655,2021-10-16T23:05:14Z,2021-10-16T23:09:42Z,TRUE,agentive,4,1000,5,20,woman
13049831575,410105655,2021-10-16T23:05:09Z,2021-10-16T23:07:39Z,TRUE,nonagentive,3,1200,4,20,woman
13049829708,410105655,2021-10-16T23:02:54Z,2021-10-16T23:05:15Z,TRUE,nonagentive,6,3400,7,18,woman
13049827885,410105655,2021-10-16T23:00:53Z,2021-10-16T23:03:20Z,TRUE,agentive,6,3000,7,25,man
13049827636,410105655,2021-10-16T23:00:26Z,2021-10-16T23:02:37Z,TRUE,agentive,6,3400,7,18,woman
13049827128,410105655,2021-10-16T23:00:09Z,2021-10-16T23:01:14Z,TRUE,agentive,6,3400,6,19,woman
13049827440,410105655,2021-10-16T23:00:14Z,2021-10-16T23:00:39Z,TRUE,NA,NA,NA,NA,NA,NA
13049825369,410105655,2021-10-16T22:57:36Z,2021-10-16T23:00:28Z,TRUE,agentive,2,0,4,21,woman
13049823945,410105655,2021-10-16T22:55:41Z,2021-10-16T23:00:12Z,TRUE,agentive,5,3400,6,19,woman
13049824057,410105655,2021-10-16T22:55:20Z,2021-10-16T22:59:42Z,TRUE,nonagentive,4,1700,5,18,woman
13049824838,410105655,2021-10-16T22:56:52Z,2021-10-16T22:59:09Z,TRUE,nonagentive,4,3400,5,18,woman
13049823958,410105655,2021-10-16T22:55:56Z,2021-10-16T22:57:49Z,TRUE,nonagentive,5,1700,5,19,woman
13049822839,410105655,2021-10-16T22:54:36Z,2021-10-16T22:56:06Z,TRUE,agentive,7,3400,5,21,woman
13049822495,410105655,2021-10-16T22:54:24Z,2021-10-16T22:55:24Z,TRUE,agentive,5,3400,NA,NA,NA
13049822703,410105655,2021-10-16T22:54:43Z,2021-10-16T22:54:49Z,TRUE,NA,NA,NA,NA,NA,NA
13049821924,410105655,2021-10-16T22:53:34Z,2021-10-16T22:53:53Z,TRUE,NA,NA,NA,NA,NA,NA
13049820441,410105655,2021-10-16T22:51:49Z,2021-10-16T22:53:19Z,TRUE,agentive,7,3400,7,19,man
13049819619,410105655,2021-10-16T22:50:27Z,2021-10-16T22:52:41Z,TRUE,agentive,3,3400,7,19,woman
13049820320,410105655,2021-10-16T22:51:28Z,2021-10-16T22:52:40Z,TRUE,NA,NA,NA,NA,NA,NA
13049818607,410105655,2021-10-16T22:49:09Z,2021-10-16T22:51:31Z,TRUE,agentive,5,2500,5,19,woman
13049817835,410105655,2021-10-16T22:48:24Z,2021-10-16T22:50:21Z,TRUE,nonagentive,3,1000,4,21,woman
13049816545,410105655,2021-10-16T22:46:43Z,2021-10-16T22:49:12Z,TRUE,agentive,3,NA,6,20,woman
