respondent_id,collector_id,start_date,end_date,informed_consent,experimental_situation,assess_blame,assess_fine,assess_active_role,age,gender
12798109826,406985136,2021-07-06T16:45:49Z,2021-07-06T16:47:28Z,TRUE,nonagentive,3,1500,2,33,Male
12798105154,406985136,2021-07-06T16:44:01Z,2021-07-06T16:45:49Z,TRUE,agentive,6,1500,7,38,Male
12798103322,406985136,2021-07-06T16:43:34Z,2021-07-06T16:45:33Z,TRUE,nonagentive,5,300,5,26,Female
12798101263,406985136,2021-07-06T16:42:54Z,2021-07-06T16:44:03Z,TRUE,nonagentive,5,750,5,37,Female
12798100970,406985136,2021-07-06T16:42:24Z,2021-07-06T16:43:46Z,TRUE,agentive,6,1500,5,19,Male
12798099734,406985136,2021-07-06T16:42:15Z,2021-07-06T16:44:45Z,TRUE,nonagentive,4,1000,6,23,Female
12798099294,406985136,2021-07-06T16:42:05Z,2021-07-06T16:43:03Z,TRUE,agentive,5,1500,5,29,Female
12798097771,406985136,2021-07-06T16:41:24Z,2021-07-06T16:42:50Z,TRUE,nonagentive,5,0,5,35,Male
12798097769,406985136,2021-07-06T16:41:19Z,2021-07-06T16:42:34Z,TRUE,nonagentive,6,1000,5,27,Male
12798096020,406985136,2021-07-06T16:40:53Z,2021-07-06T16:42:31Z,TRUE,agentive,3,0,5,22,Male
12798094396,406985136,2021-07-06T16:40:09Z,2021-07-06T16:42:00Z,TRUE,nonagentive,4,0,4,42,Female
12798093855,406985136,2021-07-06T16:40:10Z,2021-07-06T16:40:56Z,TRUE,nonagentive,2,0,3,25,Male
12798088295,406985136,2021-07-06T16:38:01Z,2021-07-06T16:38:56Z,TRUE,nonagentive,2,100,1,30,Female
12798086056,406985136,2021-07-06T16:36:50Z,2021-07-06T16:39:19Z,TRUE,agentive,6,1500,7,29,Male
12798085749,406985136,2021-07-06T16:37:02Z,2021-07-06T16:38:24Z,TRUE,agentive,4,750,6,53,Male
12798085215,406985136,2021-07-06T16:36:42Z,2021-07-06T16:38:06Z,TRUE,nonagentive,1,0,1,26,Female
12798082115,406985136,2021-07-06T16:35:37Z,2021-07-06T16:36:58Z,TRUE,nonagentive,4,1500,4,31,Male
12798076864,406985136,2021-07-06T16:33:33Z,2021-07-06T16:36:07Z,TRUE,agentive,2,400,5,59,Male
12798074694,406985136,2021-07-06T16:32:50Z,2021-07-06T16:34:31Z,TRUE,agentive,3,500,5,24,Male
12798073745,406985136,2021-07-06T16:32:42Z,2021-07-06T16:33:42Z,TRUE,nonagentive,1,0,1,29,Female
12798072305,406985136,2021-07-06T16:32:08Z,2021-07-06T16:33:30Z,TRUE,nonagentive,2,0,5,19,Female
12798070095,406985136,2021-07-06T16:31:22Z,2021-07-06T16:32:26Z,TRUE,nonagentive,1,0,3,31,Female
12798064446,406985136,2021-07-06T16:29:06Z,2021-07-06T16:31:13Z,TRUE,nonagentive,2,1200,5,59,Male
12798059214,406985136,2021-07-06T16:27:19Z,2021-07-06T16:44:41Z,TRUE,agentive,3,200,4,45,Female
12798059111,406985136,2021-07-06T16:26:49Z,2021-07-06T16:28:11Z,TRUE,agentive,3,500,5,34,Female
12798057931,406985136,2021-07-06T16:26:57Z,2021-07-06T16:28:12Z,TRUE,nonagentive,4,500,3,20,Male
12798057663,406985136,2021-07-06T16:26:31Z,2021-07-06T16:28:05Z,TRUE,nonagentive,2,0,2,32,Male
12798056571,406985136,2021-07-06T16:26:13Z,2021-07-06T16:27:38Z,TRUE,nonagentive,1,0,1,36,Female
12798055784,406985136,2021-07-06T16:25:15Z,2021-07-06T16:27:37Z,TRUE,agentive,6,1500,7,33,Male
12798053600,406985136,2021-07-06T16:25:14Z,2021-07-06T16:26:49Z,TRUE,agentive,5,1000,5,37,Female
12798040969,406985136,2021-07-06T16:20:37Z,2021-07-06T16:22:15Z,TRUE,nonagentive,5,500,6,29,Male
12798033942,406985136,2021-07-06T16:18:00Z,2021-07-06T16:19:21Z,TRUE,agentive,2,0,5,24,Female
12798030547,406985136,2021-07-06T16:17:01Z,2021-07-06T16:18:12Z,TRUE,agentive,6,1500,7,32,Female
12798028387,406985136,2021-07-06T16:16:15Z,2021-07-06T16:17:09Z,TRUE,nonagentive,6,1500,7,23,Female
12798027504,406985136,2021-07-06T16:15:50Z,2021-07-06T16:17:05Z,TRUE,nonagentive,5,1500,6,19,Male
12798023358,406985136,2021-07-06T16:14:26Z,2021-07-06T16:15:59Z,TRUE,agentive,3,500,4,24,Male
12798017084,406985136,2021-07-06T16:10:50Z,2021-07-06T16:13:48Z,TRUE,nonagentive,2,0,6,25,Male
12798009295,406985136,2021-07-06T16:09:12Z,2021-07-06T16:10:57Z,TRUE,agentive,5,1080,7,52,Female
12798009153,406985136,2021-07-06T16:09:18Z,2021-07-06T16:10:29Z,TRUE,agentive,4,1000,7,31,Male
12798007816,406985136,2021-07-06T16:08:33Z,2021-07-06T16:10:05Z,TRUE,agentive,4,0,6,26,Female
12798003366,406985136,2021-07-06T16:07:18Z,2021-07-06T16:08:15Z,TRUE,nonagentive,3,500,3,26,Female
12797994049,406985136,2021-07-06T16:03:34Z,2021-07-06T16:05:27Z,TRUE,agentive,6,1500,7,22,Male
12797984930,406985136,2021-07-06T16:00:56Z,2021-07-06T16:02:16Z,TRUE,agentive,1,0,3,45,Male
12797983333,406985136,2021-07-06T16:00:08Z,2021-07-06T16:01:10Z,TRUE,agentive,7,1500,7,23,Male
12797982321,406985136,2021-07-06T15:59:46Z,2021-07-06T16:01:26Z,TRUE,nonagentive,3,0,6,36,Female
12797980293,406985136,2021-07-06T15:59:05Z,2021-07-06T16:00:28Z,TRUE,agentive,7,1500,7,33,Male
12797974422,406985136,2021-07-06T15:57:05Z,2021-07-06T15:57:55Z,TRUE,agentive,6,1200,6,27,Female
12797971694,406985136,2021-07-06T15:55:46Z,2021-07-06T15:58:33Z,TRUE,nonagentive,2,NA,6,28,Male
12797969961,406985136,2021-07-06T15:55:24Z,2021-07-06T15:56:34Z,TRUE,nonagentive,3,500,6,38,Male
12797968481,406985136,2021-07-06T15:54:49Z,2021-07-06T15:55:44Z,TRUE,agentive,7,750,7,30,Female
12797963307,406985136,2021-07-06T15:52:50Z,2021-07-06T16:02:35Z,TRUE,nonagentive,5,0,5,37,Male
12797955553,406985136,2021-07-06T15:49:49Z,2021-07-06T15:51:41Z,TRUE,agentive,7,1500,7,26,Female
12797949069,406985136,2021-07-06T15:47:17Z,2021-07-06T15:48:36Z,TRUE,nonagentive,2,100,2,35,Female
12797946515,406985136,2021-07-06T15:46:27Z,2021-07-06T15:48:46Z,TRUE,nonagentive,5,750,5,30,Female
12797944817,406985136,2021-07-06T15:45:27Z,2021-07-06T15:46:59Z,TRUE,agentive,7,1500,7,25,Female
12797943329,406985136,2021-07-06T15:45:03Z,2021-07-06T15:48:01Z,TRUE,nonagentive,3,1500,6,36,Female
12797941394,406985136,2021-07-06T15:44:36Z,2021-07-06T15:45:28Z,TRUE,nonagentive,5,0,4,33,Male
12797938896,406985136,2021-07-06T15:43:07Z,2021-07-06T15:46:38Z,TRUE,agentive,1,0,5,36,Female
